Data;Codi Estació;Codi massa d'aigua;Massa d'aigua;UTM X;UTM Y;Variable;Profunditat mostra (m);Valor;Unitat Mesura
2023/07/11;100092000;1000920;Riera de Rafamans;412986;4585160;pH;-;7.5;u.pH
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;% Saturació d'oxigen (camp);-;57.7;%
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Amoni;-;0.2;mg NH4/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Bicarbonats;-;371;mg HCO3/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Calci;-;145;mg/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Clorurs;-;178;mg/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat (camp);-;1223;µS/cm
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat a 20ºC;-;1082;µS/cm
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Duresa total;-;477.5;mg CaCO3/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Error relatiu balanç iònic;-;0.4;%
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Fosfats;-;0.8;mg PO4/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Magnesi;-;28;mg/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrats;-;7.2;mg NO3/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrits;-;0.16;mg NO2/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Oxigen dissolt (camp);-;5;mg/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Potassi;-;3;mg/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Sodi;-;84;mg/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Sulfats;-;94;mg/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Suma d'anions;-;13.2112;meq/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Suma de cations;-;13.3165;meq/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;TOC;-;1.5;mg/L
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;Temperatura de l'aigua (camp);-;22.6;ºC
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;pH;-;8;u.pH
2023/07/11;100093000;1000930;Riera de Cervelló;415015;4583453;pH (camp);-;8.6;u.pH
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;% Saturació d'oxigen (camp);-;69;%
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Amoni;-;0.5;mg NH4/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Bicarbonats;-;288;mg HCO3/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Calci;-;104;mg/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Clorurs;-;396;mg/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat (camp);-;1961;µS/cm
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat a 20ºC;-;1766;µS/cm
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Duresa total;-;382.2;mg CaCO3/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Error relatiu balanç iònic;-;3.87;%
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Fosfats;-;1.4;mg PO4/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Magnesi;-;30;mg/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrats;-;23.1;mg NO3/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrits;-;0.53;mg NO2/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Oxigen dissolt (camp);-;5.3;mg/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Potassi;-;33;mg/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sodi;-;222;mg/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sulfats;-;159;mg/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma d'anions;-;19.6221;meq/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma de cations;-;18.1607;meq/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;TOC;-;7.4;mg/L
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Temperatura de l'aigua (camp);-;28.5;ºC
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH;-;7.9;u.pH
2023/07/11;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH (camp);-;8.2;u.pH
2023/08/10;100092000;1000920;Riera de Rafamans;412986;4585160;Bicarbonats;-;380;mg HCO3/L
2023/08/10;100092000;1000920;Riera de Rafamans;412986;4585160;Conductivitat (camp);-;1844;µS/cm
2023/08/10;100092000;1000920;Riera de Rafamans;412986;4585160;Duresa total;-;807.2;mg CaCO3/L
2023/08/10;100092000;1000920;Riera de Rafamans;412986;4585160;Magnesi;-;60;mg/L
2023/08/10;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrats;-;<5;mg NO3/L
2023/08/10;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrits;-;<0.04;mg NO2/L
2023/08/10;100092000;1000920;Riera de Rafamans;412986;4585160;Potassi;-;8;mg/L
2023/08/10;100092000;1000920;Riera de Rafamans;412986;4585160;Sodi;-;91;mg/L
2023/08/10;100092000;1000920;Riera de Rafamans;412986;4585160;TOC;-;1.9;mg/L
2023/08/10;100092000;1000920;Riera de Rafamans;412986;4585160;pH;-;7.5;u.pH
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;% Saturació d'oxigen (camp);-;70.7;%
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Amoni;-;<0.2;mg NH4/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Bicarbonats;-;385;mg HCO3/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Calci;-;137;mg/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Cianurs;-;<0.02;mg/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Clorurs;-;181;mg/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat (camp);-;1240;µS/cm
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat a 20ºC;-;1082;µS/cm
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Duresa total;-;443.3;mg CaCO3/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Error relatiu balanç iònic;-;5.15;%
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Fosfats;-;0.4;mg PO4/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Magnesi;-;25;mg/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrats;-;<5;mg NO3/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrits;-;<0.04;mg NO2/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Oxigen dissolt (camp);-;6.1;mg/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Potassi;-;3;mg/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Sodi;-;72;mg/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Sulfats;-;90;mg/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Suma d'anions;-;13.3749;meq/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Suma de cations;-;12.0642;meq/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;TOC;-;1.6;mg/L
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;Temperatura de l'aigua (camp);-;22.9;ºC
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;pH;-;8;u.pH
2023/08/10;100093000;1000930;Riera de Cervelló;415015;4583453;pH (camp);-;6.9;u.pH
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;% Saturació d'oxigen (camp);-;88.1;%
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Amoni;-;0.3;mg NH4/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Bicarbonats;-;282;mg HCO3/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Calci;-;108;mg/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Cianurs;-;<0.02;mg/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Clorurs;-;434;mg/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat (camp);-;2130;µS/cm
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat a 20ºC;-;1843;µS/cm
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Duresa total;-;396.3;mg CaCO3/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Error relatiu balanç iònic;-;1.32;%
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Fosfats;-;1.6;mg PO4/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Magnesi;-;31;mg/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrats;-;18.4;mg NO3/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrits;-;<0.04;mg NO2/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Oxigen dissolt (camp);-;6.7;mg/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Potassi;-;38;mg/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sodi;-;259;mg/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sulfats;-;169;mg/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma d'anions;-;20.7211;meq/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma de cations;-;20.1828;meq/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;TOC;-;7.5;mg/L
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Temperatura de l'aigua (camp);-;29.6;ºC
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH;-;8.1;u.pH
2023/08/10;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH (camp);-;7.1;u.pH
2023/09/13;100092000;1000920;Riera de Rafamans;412986;4585160;Bicarbonats;-;303;mg HCO3/L
2023/09/13;100092000;1000920;Riera de Rafamans;412986;4585160;Duresa total;-;718.6;mg CaCO3/L
2023/09/13;100092000;1000920;Riera de Rafamans;412986;4585160;Magnesi;-;57;mg/L
2023/09/13;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrats;-;<5;mg NO3/L
2023/09/13;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrits;-;0.06;mg NO2/L
2023/09/13;100092000;1000920;Riera de Rafamans;412986;4585160;Potassi;-;8;mg/L
2023/09/13;100092000;1000920;Riera de Rafamans;412986;4585160;Sodi;-;99;mg/L
2023/09/13;100092000;1000920;Riera de Rafamans;412986;4585160;TOC;-;2.3;mg/L
2023/09/13;100092000;1000920;Riera de Rafamans;412986;4585160;pH;-;7.6;u.pH
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Amoni;-;0.3;mg NH4/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Bicarbonats;-;347;mg HCO3/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Calci;-;128;mg/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Clorurs;-;189;mg/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat a 20ºC;-;1138;µS/cm
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Duresa total;-;422.1;mg CaCO3/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Error relatiu balanç iònic;-;3.58;%
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Fosfats;-;0.4;mg PO4/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Magnesi;-;25;mg/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrats;-;6.9;mg NO3/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrits;-;0.17;mg NO2/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Potassi;-;4;mg/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Sodi;-;75;mg/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Sulfats;-;75;mg/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Suma d'anions;-;12.6981;meq/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;Suma de cations;-;11.8198;meq/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;TOC;-;1.4;mg/L
2023/09/13;100093000;1000930;Riera de Cervelló;415015;4583453;pH;-;8.1;u.pH
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Amoni;-;0.8;mg NH4/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Bicarbonats;-;263;mg HCO3/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Calci;-;94;mg/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Clorurs;-;388;mg/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat a 20ºC;-;1734;µS/cm
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Duresa total;-;345.4;mg CaCO3/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Error relatiu balanç iònic;-;1.96;%
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Fosfats;-;1;mg PO4/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Magnesi;-;27;mg/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrats;-;28;mg NO3/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrits;-;0.34;mg NO2/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Potassi;-;34;mg/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sodi;-;228;mg/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sulfats;-;130;mg/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma d'anions;-;18.4535;meq/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma de cations;-;17.7437;meq/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;TOC;-;7.8;mg/L
2023/09/13;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH;-;7.9;u.pH
2023/10/25;100092000;1000920;Riera de Rafamans;412986;4585160;Bicarbonats;-;265;mg HCO3/L
2023/10/25;100092000;1000920;Riera de Rafamans;412986;4585160;Conductivitat (camp);-;1484;µS/cm
2023/10/25;100092000;1000920;Riera de Rafamans;412986;4585160;Duresa total;-;578.4;mg CaCO3/L
2023/10/25;100092000;1000920;Riera de Rafamans;412986;4585160;Magnesi;-;46;mg/L
2023/10/25;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrats;-;<5;mg NO3/L
2023/10/25;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrits;-;0.04;mg NO2/L
2023/10/25;100092000;1000920;Riera de Rafamans;412986;4585160;Potassi;-;7;mg/L
2023/10/25;100092000;1000920;Riera de Rafamans;412986;4585160;Sodi;-;78;mg/L
2023/10/25;100092000;1000920;Riera de Rafamans;412986;4585160;TOC;-;1.9;mg/L
2023/10/25;100092000;1000920;Riera de Rafamans;412986;4585160;pH;-;7.8;u.pH
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;% Saturació d'oxigen (camp);-;56.2;%
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Amoni;-;<0.2;mg NH4/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Bicarbonats;-;358;mg HCO3/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Calci;-;132;mg/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Clorurs;-;172;mg/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat (camp);-;1232;µS/cm
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat a 20ºC;-;1120;µS/cm
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Duresa total;-;442;mg CaCO3/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Error relatiu balanç iònic;-;2.06;%
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Fosfats;-;0.5;mg PO4/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Magnesi;-;27;mg/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrats;-;<5;mg NO3/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrits;-;0.15;mg NO2/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Oxigen dissolt (camp);-;5.4;mg/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Potassi;-;3;mg/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Sodi;-;69;mg/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Sulfats;-;79;mg/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Suma d'anions;-;12.4224;meq/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Suma de cations;-;11.9219;meq/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;TOC;-;1.4;mg/L
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;Temperatura de l'aigua (camp);-;16.5;ºC
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;pH;-;8;u.pH
2023/10/25;100093000;1000930;Riera de Cervelló;415015;4583453;pH (camp);-;8;u.pH
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;% Saturació d'oxigen (camp);-;60;%
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Amoni;-;3.2;mg NH4/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Bicarbonats;-;253;mg HCO3/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Calci;-;91;mg/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Clorurs;-;345;mg/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat (camp);-;1831;µS/cm
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat a 20ºC;-;1606;µS/cm
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Duresa total;-;325.5;mg CaCO3/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Error relatiu balanç iònic;-;0.89;%
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Fosfats;-;2;mg PO4/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Magnesi;-;24;mg/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrats;-;17.9;mg NO3/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrits;-;1.19;mg NO2/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Oxigen dissolt (camp);-;5.3;mg/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Potassi;-;30;mg/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sodi;-;210;mg/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Sulfats;-;127;mg/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma d'anions;-;16.8579;meq/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Suma de cations;-;16.5613;meq/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;TOC;-;8.8;mg/L
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Temperatura de l'aigua (camp);-;21.1;ºC
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH;-;7.6;u.pH
2023/10/25;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;pH (camp);-;7.8;u.pH
2023/11/07;100092000;1000920;Riera de Rafamans;412986;4585160;Bicarbonats;-;302;mg HCO3/L
2023/11/07;100092000;1000920;Riera de Rafamans;412986;4585160;Conductivitat (camp);-;1475;µS/cm
2023/11/07;100092000;1000920;Riera de Rafamans;412986;4585160;Duresa total;-;694.3;mg CaCO3/L
2023/11/07;100092000;1000920;Riera de Rafamans;412986;4585160;Magnesi;-;54;mg/L
2023/11/07;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrats;-;6.5;mg NO3/L
2023/11/07;100092000;1000920;Riera de Rafamans;412986;4585160;Nitrits;-;<0.04;mg NO2/L
2023/11/07;100092000;1000920;Riera de Rafamans;412986;4585160;Potassi;-;7;mg/L
2023/11/07;100092000;1000920;Riera de Rafamans;412986;4585160;Sodi;-;91;mg/L
2023/11/07;100092000;1000920;Riera de Rafamans;412986;4585160;TOC;-;1.7;mg/L
2023/11/07;100092000;1000920;Riera de Rafamans;412986;4585160;pH;-;8;u.pH
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Amoni;-;0.2;mg NH4/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Bicarbonats;-;356;mg HCO3/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Calci;-;128;mg/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Clorurs;-;163;mg/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat (camp);-;1066;µS/cm
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Conductivitat a 20ºC;-;1142;µS/cm
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Duresa total;-;434.9;mg CaCO3/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Error relatiu balanç iònic;-;2.96;%
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Fosfats;-;0.3;mg PO4/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Magnesi;-;28;mg/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrats;-;5.9;mg NO3/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Nitrits;-;0.07;mg NO2/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Potassi;-;3;mg/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Sodi;-;64;mg/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Sulfats;-;83;mg/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Suma d'anions;-;12.2663;meq/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Suma de cations;-;11.5601;meq/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;TOC;-;1.3;mg/L
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;Temperatura de l'aigua (camp);-;12;ºC
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;pH;-;8.1;u.pH
2023/11/07;100093000;1000930;Riera de Cervelló;415015;4583453;pH (camp);-;8.1;u.pH
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Amoni;-;1.5;mg NH4/L
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Bicarbonats;-;256;mg HCO3/L
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Calci;-;100;mg/L
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Cianurs;-;<0.02;mg/L
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Clorurs;-;384;mg/L
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat (camp);-;1704;µS/cm
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Conductivitat a 20ºC;-;1872;µS/cm
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Duresa total;-;373.2;mg CaCO3/L
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Error relatiu balanç iònic;-;0.59;%
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Fosfats;-;1.2;mg PO4/L
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Magnesi;-;30;mg/L
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrats;-;26.9;mg NO3/L
2023/11/07;100095000;1000950;El Llobregat des de Sant Joan Despí fins al mar;425686;4575451;Nitrits;-;0.51;mg NO2/L
